OTU	A1	A10	A11	A12	A2	A3	A4	A5	A6	A7	A8	A9	B1	B10	B11	B12	B2	B3	B4	B5	B6	B7	B8	B9	C1	C10	C11	C12	C2	C3	C4	C5	C6	C7	C8	C9	
6b70c20056b2ef664602fd80f399d6fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	38	25	0	21	0	
6b7b43b71dafaaa8264164053bd56085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6b8c077775a508c03ff2052a028bc0fb	114	23	21	23	136	152	32	24	27	0	74	128	6	22	24	21	0	7	0	0	0	0	0	0	32	29	19	32	53	31	27	15	26	20	25	22	
6bc28d6d1423cab354c02b1121dbce9b	0	40	59	0	0	0	0	71	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6bcd186239001b2d5f239d479d4479d3	0	0	0	0	0	0	0	0	0	0	0	0	0	35	63	68	0	0	0	0	0	0	0	0	0	0	34	26	0	0	0	0	8	0	9	0	
6bf10af4256f08fc864c40d21c09b81a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	370	0	0	0	0	
6bf23c3962d63b7ae9f854abb4fdcdf1	0	80	84	143	32	71	69	46	68	0	0	101	0	1355	958	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6bfc304ab75c9cfcf437193c5b99778c	19	0	0	0	24	10	0	0	0	0	14	0	122	6	0	0	86	126	122	83	95	59	65	105	57	5	0	0	56	17	6	101	0	20	0	0	
6c07464c0e8a24c19eef06154f88e68d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	8	0	0	11	0	14	0	0	0	
6c2f23f180c35340e150748d887664fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	19	0	22	0	
6c31248aab400bbb31133caffa277913	203	7	31	21	223	141	14	35	33	85	205	69	129	412	400	356	118	127	11	8	10	55	113	110	19	239	268	171	16	26	145	207	160	0	126	235	
6c4b632cf91ef2eba62acdb9ddf62d91	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	75	95	0	65	19	
6c4d65c49c424aeff6a4ff8f90253d2a	2	0	0	0	0	4	0	7	5	0	0	0	0	4	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	
6c5a0bc9f7a58874722e9f5c2b4cdf24	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6cf287f32c137d99cf67993f4ca44886	0	0	0	0	0	0	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6d018a8b9c5f5339978bb5741ee71c8d	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6d15dc523ef3b4d2471a292bde9e4295	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6d202e28926a134e9f18c90522c7c365	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6d31fc16c44736021991f6a1b84062eb	2	105	130	131	0	0	154	98	53	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6d39f785060773905135d182dfdd26f7	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6d5ab74d1067cd1bb8c37b4355392a67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6d7109849e75e04e4b79d622b205d557	0	7	0	0	0	0	10	0	0	0	0	0	40	0	0	0	35	0	0	0	0	40	0	51	0	0	6	0	0	0	0	0	10	0	0	0	
6d740717dd4c027865a15e283810c06e	0	0	0	0	0	0	0	0	0	0	0	0	0	45	46	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	
6d7d75f9b7a80e790b1104634b3730c8	27	0	0	0	20	0	0	0	0	0	31	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6da88cfd03a8deca8c0305692462d434	0	13	7	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6ddaeade2cd6f7f55809c22d1ba8895b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6df60625241510720963063d97b4e7ea	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6dffbdd081648b46f213ffd5ed1bed84	35	0	0	0	0	0	0	0	0	0	28	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6e1ae2b188833973054b6edc603e63ee	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6e4ee06cc07ab748dddcd9a023936268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6e4fb593cf9e727b34037c7293577038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	
6e576a0912d4e85e5092d4cf585ca060	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6e6903e3a66dc97df309e2b5ff5eb664	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6e706c8503b23a39b76fb945b15f9057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6ea30330115a741ff3d30a60aaa19b68	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	
6eae6a95725353d29d160f0c0ac02144	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6eb1a95ea14af9aaefa308e6fd316b38	14	0	0	0	13	9	0	0	0	0	22	25	22	247	237	241	6	6	0	0	0	0	0	0	0	21	7	23	0	0	0	15	0	0	35	37	
6eb693e06d96b7e444803e25881d762b	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6ecb363cbaa615df747e0376eec81ea9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6ecf9c38d9c06f1e5e65b4f367845510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6ee4e55d13a8993261df29cebe06968a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	
6effbd2be9f793ea5295f877770c51ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
6f483c36cfab621953aed79451ff20ce	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6f484ed2cd76ee09a01e252d7097bbbd	36	109	102	101	75	57	134	128	91	0	60	33	0	52	32	49	0	0	0	0	0	15	0	22	0	25	30	0	0	0	89	78	94	0	90	31	
6f55e5303ea272cd43cf77e813496d45	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6f5b84b5c861cf5e206e7a3f9677797b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	
6f899cd47d8d80a5ddfdd8d6e449e332	3	0	0	4	0	3	5	4	1	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	4	0	1	0	
6f985939fec0599e0e9179992a532238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	16	0	0	0	0	0	0	0	0	
6fcc6ffc267a107837a99b389eb1b198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
6fd29a450bafaabff6e0f9ae43f746d0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42	0	0	0	0	0	0	0	0	0	
6fe32800198a6c780b672bed38664aba	0	0	0	40	0	0	23	0	27	0	0	0	17	0	0	0	23	53	0	0	0	0	15	26	0	0	0	5	0	0	0	0	0	0	0	0	
6ffd9cff14b685d484466c82fd228944	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7006639b88de46395a656a15baeb43d6	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701806e76cfbb0c32f9d1729c2931874	0	15	8	0	0	0	18	16	0	0	0	0	8	21	13	39	8	0	0	0	0	16	18	0	0	60	41	75	0	20	13	17	0	0	17	54	
7018361fc99eadeebf2bb05d12b43816	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702c140d971cfbdefa17c7c4d22b1c70	0	0	0	0	0	0	0	3	0	0	1	0	0	0	10	2	0	0	2	2	6	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	
7034d9eaa9b26e2d2f0bf4c71085c6da	0	49	30	50	0	0	52	53	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70644273c139851373b2614f47daafd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706b50fda9362509cb13d9eb74773f22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	
707af384beafcfcc018708a8d2e50246	0	0	0	0	0	0	0	0	0	0	0	0	0	17	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7088254114dedc153ae164e42532d222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	
70b2039e05b14e181e61280c1169afc6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70bf4c67d99de265cc61c03f26a48f92	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70ccc60eef16412b7023c4ac6641f6cd	224	147	133	134	253	271	109	187	137	49	192	146	290	38	30	40	253	329	268	99	210	291	258	449	409	136	109	135	522	454	55	30	49	483	65	119	
70d2954f0fcb98a2b30b4b0964da5872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70dbd4c59fbe4b9feb0ecb76bb56f7cb	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70eac00eaca984c2aa5fb5cb678b95ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	43	0	0	0	0	0	0	0	0	
70ecee090c3de50e4c3c19e6d4d74c88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	
70ee652fdda4eb92366df4fdf84a8e47	0	132	144	203	0	0	118	186	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7103a67d5f2f9171463313166d44fdca	0	0	0	0	0	0	0	0	0	0	13	0	0	51	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71083d550e41b7859b63eee5a5f36f96	0	0	0	0	0	0	0	0	0	0	0	0	10	36	27	114	123	27	27	71	147	6	110	4	0	28	0	0	0	0	30	182	119	0	87	9	
710ac76b199555dd052d32487c052590	30	0	15	15	24	0	0	0	0	0	31	17	0	16	0	0	0	0	0	0	0	0	0	0	0	35	0	15	0	0	0	0	0	0	0	17	
71977dcdb004573e1ab6da5fc8c57e26	0	0	8	0	0	0	0	0	39	0	0	0	0	2	3	0	0	0	1	0	2	0	0	0	2	2	1	0	2	11	1	5	4	5	8	1	
71aad5692bb41273eac445ec1773eb7d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	
71b27fca5a88ade3b86508787687c08f	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71b34b5262d57cf7e99b21534d85963b	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71cacad7337832700b69f2411985be6f	0	4	13	8	9	0	12	11	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71d5a4ad2a9248a5f73f0d570eb7339f	14	0	0	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71e29ce41a94efce64c9c4ca22a7caad	13	17	14	19	5	8	23	18	15	0	16	4	8	0	4	8	10	10	20	18	11	0	0	0	11	5	3	9	9	0	0	0	0	0	0	13	
7216706dd08d6dafb9e29c712148df75	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7218c577b4ed618f4e121e9bf186182a	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
722a3d29ee878a9aaa4a7451a792047e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	
722a59a4c30620454a84bdb137cf9c7b	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7266e548025b5a025a4403c5cb091d92	44	37	53	58	49	30	37	63	35	0	52	36	29	0	6	0	31	26	35	7	17	42	16	26	37	11	33	20	37	28	0	0	0	40	0	11	
72b4af6f1c27f97500072c2566de1175	0	19	15	12	2	0	10	16	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72b5a5199216c1724d5b48211eb92283	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72c1aaffbd22c56426febd58d6e8d5fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72c68d70240c270d7acedf26a7704325	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72f3dc1d85ab7e4eecfdccb7249a15ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
730165fec2135cb12d022867fde423d9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
730fe130206feede4434a789cde60e75	0	0	0	0	0	0	0	0	0	0	0	0	0	47	33	36	0	0	0	0	0	0	0	0	0	64	0	30	0	0	57	40	53	0	63	43	
7331a31a5ae6542068b84c89166bb6d9	0	239	225	209	0	0	166	245	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	80	68	14	0	0	69	30	0	
734066cd1e5851844a9e51136152f8d4	42	0	0	16	0	11	27	0	0	0	23	32	0	115	141	154	0	0	0	0	0	0	0	0	76	63	25	70	0	5	95	70	88	0	172	61	
7351fe75b460276f2b22e1467ce3db8d	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
736796b22aea8d197a213787ef8801db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
738ae55299936bb1f21e673533d33216	25	9	10	0	8	12	11	0	0	0	17	11	37	0	0	0	29	24	9	0	19	18	20	48	0	16	17	10	5	0	5	10	11	10	9	9	
73b793cffc61495cb0e5316245127139	9	13	6	0	11	9	10	25	14	0	10	0	75	26	24	40	62	46	41	58	51	0	25	7	42	73	28	61	22	0	16	12	13	19	21	120	
73c4575f5614ea10116f5091c997d7d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	
73ca967e5c298f514d52ec615924edd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
73cba11991329a1a8dd8850b93169f6a	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	11	18	0	0	0	
73e90a851f49b6323f411b86cbd57a74	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73eef74992ee2eefd6690e4a5f1922fe	574	465	873	827	706	472	1042	473	358	96	598	670	211	251	271	355	438	460	0	0	0	405	441	437	946	314	181	390	832	512	97	86	106	416	151	288	
73f5a9973b44f1841d26f7e2480b7bf8	74	0	0	0	38	41	16	0	0	0	48	45	12	209	157	155	0	0	0	0	0	24	0	7	0	142	128	147	0	0	43	34	47	0	52	144	
73fe3ab990b0f9e2f7e622da18bc3be5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7426818b2a39195c88156d8d06645f41	0	0	0	0	0	0	0	0	0	0	0	20	19	13	42	1	0	0	0	27	25	27	0	20	0	0	0	1	0	3	43	33	36	0	46	0	
74313b4ce9001bde7c1bd44cd7987e71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	
7440aa816171ce9e81d9b67d2dda61c6	52	6	8	8	37	8	29	7	0	0	112	52	4064	255	170	213	3999	6569	1504	1528	2342	2238	4597	2308	496	139	27	191	129	56	439	263	376	32	614	258	
7443d9cecb05c3d8ac73a7a2441a5a81	68	46	45	80	82	75	59	48	49	36	101	36	155	0	0	0	139	91	0	0	0	33	96	77	0	0	0	0	0	0	0	0	0	0	0	0	
748f35cb119430e8b6f4af7c5f1c319e	0	0	0	0	0	0	1	0	20	0	1	0	0	20	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749317f3e1a51ea6440feec7a79f2364	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74a4886b0aa290a2fa8ca0d908b2f912	34	41	26	24	34	28	21	23	0	0	46	24	45	31	35	38	63	66	0	27	0	47	36	76	0	19	13	15	0	0	0	0	0	0	0	15	
74db9d9bd5f363ebef833002a1d232ba	26	23	16	38	41	21	25	24	13	0	17	33	68	30	29	37	105	126	199	161	241	89	128	107	9	19	11	30	0	0	21	13	18	0	32	18	
74e43255c70766e6560f177f7a647e5a	23	2	1	2	13	14	3	3	1	0	24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74e434352e4be5922686d93e11b86fcd	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74eec4665702e3b006f69f23db688161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	15	0	0	
7509a10f0ded5f1e29fcf308383ade80	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	31	7	0	6	0	22	0	0	4	0	0	0	0	0	0	0	0	0	0	
751b9cc61b202f105e65bc5a85be6143	15	47	21	29	9	5	28	34	32	0	19	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75404d59854cdd2500d94f233e42480a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7555b9666cb07414cdfb01f835a16d4b	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	11	13	0	0	0	12	0	0	0	11	0	0	0	0	0	0	0	0	0	0	
75619bb37d37af02ae06d9a8437d8f9f	28	177	138	115	42	32	122	127	147	0	20	36	0	0	0	8	0	0	6	0	10	4	0	14	11	15	6	10	32	30	9	0	7	18	7	9	
7565c628aa44c7b5edde825f1c017ec7	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
756d5940382ab95c3d085a24db41880f	0	25	0	0	0	0	0	0	0	0	0	0	79	45	0	25	58	54	0	0	19	32	0	79	0	91	0	0	0	0	188	315	250	0	338	53	
7587f3150ef5a124ddf8dd9305ce4f0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	32	38	29	149	90	0	30	0	168	0	0	
759d6118c99abc8fb93898947802569c	140	4	8	0	138	126	5	5	9	22	114	58	0	490	509	607	0	0	0	0	0	0	0	0	42	324	199	285	57	96	188	173	237	62	223	234	
75b1c901163f67d90dc6d41a121bba1a	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	11	0	12	0	
75bd28202eb20acf21ce6bb1e8f0cf1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	12	0	
75cf2bda4f6bfd0e7efe4400da5ce13e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75e52ce99ea1d4b66d7ff5590c97ab9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
7600c814bb0b586e1d1d9c753cb08cdb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
761a04ef37e1b9ba182a46b6620bbd14	199	30	0	30	144	121	19	0	0	41	218	236	23	0	0	0	36	11	17	0	32	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	
763b202532455d06b68178bbc61488b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	
763c7c099fdb96f689b641ad53ead0ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	40	29	0	0	0	40	0	0	
765a6f7466853da7c2e4b4012bcdd937	0	98	78	95	0	0	131	124	124	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7681527b29f65337f38fc8130a04b2bb	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76a214e336eda9baf2eb16ddbfe8bf60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76a961f17ef2b0e979763a9dd82bec63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	
76dc0090dcc3ce96f2b395fdd330ddf2	30	112	105	132	26	0	96	99	111	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76e8284c63f696d1f80186484ed62992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	
76fe2613a1867dc5240e2c5457017f1b	54	33	24	20	34	26	0	24	0	0	29	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	
77483bf673942b72053bea084ef82fb8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
775c88c6d3c30c8871466205ecf42a4c	7	15	11	22	8	4	14	17	8	0	15	0	0	0	0	0	4	0	0	0	0	0	0	0	12	0	0	12	5	0	47	45	87	9	59	6	
7762e883d21f87221ee366e1e941cc85	0	9	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	
7764a862b1f82401d2df68c8b90fb5cd	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7766813cb5125ae6b07b9ff1531d5ad5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	20	0	0	0	0	0	0	0	18	
77aebfd4edb1c51a8a9d43e0416c425d	14	45	53	79	20	0	68	67	44	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77c25cf90fc6b99d02c4d1f242803ee8	154	52	109	101	170	64	107	63	0	0	193	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
